Date,Sydney,London,Melbourne,Singapore,Stockholm,Paris,Dublin,Manchester,Sao Paulo
"May 11, 2024",8.401518287010015,16.973730910461043,6.961570917207682,11.63640792812858,1.4035931526641359,33.19221533045933,11.974299597255143,-1.286129069043254,-2.159732747535538
"May 12, 2024",8.429252141060607,17.366777628072395,7.112987083690607,11.7109616764287,1.538341149098849,35.1655854625638,12.48326954769355,-1.1475337935632144,-1.9753443025447575
"May 13, 2024",8.51669868087319,17.26725438645183,7.246794740925237,11.760351861568278,2.1786804239408637,37.106888780398165,12.662182956031916,-0.057367917825282236,-1.7717538566070063
"May 14, 2024",8.535164333697693,17.175132309841924,7.279800062608032,11.880681879022156,2.8806678614576833,38.95469391505177,12.868411388544079,2.0641924193647423,-1.6669634497297359
"May 15, 2024",8.626360603777322,17.08183277516214,7.43011038068406,12.021223056248594,3.7164489894854573,40.45841132354875,13.097857591603967,3.9375093200936835,-1.57677969314546
"May 16, 2024",8.674965597993541,16.98494479684082,7.72503164427749,12.124688132435297,4.611778807155767,41.70559421788499,13.403937612484787,6.612749010973588,-1.4659989184513995
"May 17, 2024",8.745785975301306,17.64796582904542,8.309855321002273,12.250104402017369,6.460841965030414,42.587071309028616,13.66783109603052,6.596257927562039,-1.394606863648561
"May 18, 2024",7.50830423754895,15.91620535541572,7.233864821090741,11.20648577455589,9.358496471931,41.23990480840079,12.309515643921346,4.7517127042745235,-2.6518455666764864
"May 19, 2024",6.471114695758913,14.574351711211026,6.2397071032896445,10.245184122327041,12.784073015854839,40.375181726960086,11.300225500699568,2.0247190814115665,-3.6893280366446386
"May 20, 2024",5.609525729870846,12.881895909342456,5.426228002123229,9.524542505005943,14.634472202022748,39.71186706323828,10.576680860362561,1.078060718765625,-4.427127996107082
"May 21, 2024",4.774538623990491,11.17901119314069,4.758125433832837,8.817687307927057,15.467199551094494,39.059901889960386,10.098060936783929,-0.2105244690836045,-5.044217941069552
"May 22, 2024",3.980374053281545,9.152830132609813,4.146165938508024,8.247090128387711,15.224424124090309,38.47189019458071,9.374061046044027,-2.1992789536933883,-5.650311868395722
"May 23, 2024",3.182672001188594,5.9553586397107265,3.5583649776108226,7.592971334953795,14.625501726339415,37.615093741386545,8.597403858702416,-4.827852387259761,-6.436527129391124
